t(i)		error
1.000000	0.000000
1.468000	27.009328
1.546000	33.767375
1.585000	37.012543
1.604500	38.609029
1.614250	39.401619
1.619125	39.796606
1.621563	39.993786
1.622781	40.092299
1.623391	40.141537
1.623695	40.166151
