t(i)		  x(i)		 e(i) 		 f(i)
1.000000	2.000000	0.000000	2.000000
1.468000	2.170343	0.000428	2.973452
1.546000	2.088722	0.000126	3.153615
1.585000	2.045416	0.000034	3.247338
1.604500	2.022994	0.000009	3.295263
1.614250	2.011572	0.000002	3.319514
1.619125	2.005805	0.000001	3.331714
1.626438	2.002915	0.000000	3.350110
1.628875	2.005834	0.000001	3.356268
1.631313	2.005842	0.000001	3.362439
1.633750	2.005849	0.000001	3.368624
