t(i)		error
1.000000	0.000000
1.468000	27.009328
1.546000	33.767375
1.585000	37.012543
1.604500	38.609029
1.614250	39.401619
1.619125	39.796606
1.626438	40.213467
1.628875	40.236169
1.631313	40.345636
1.633750	40.454936
